Altersgruppe,Bildungsgruppe,Gender,Frequency,Freq_ges,Percent,LowerCL,UpperCL,Bundesland,Standard,Variable,BundeslandId
65 + Jahre,Gesamt,Frauen,604,4246,10.21,9.013,11.546,Deutschland,0,Akrisiko_k,0
65 + Jahre,Gesamt,Gesamt,1272,7684,13.23,12.115,14.432,Deutschland,0,Akrisiko_k,0
65 + Jahre,Gesamt,Männer,667,3419,17.272,15.3,19.44,Deutschland,0,Akrisiko_k,0
Gesamt,Gesamt,Frauen,11,86,4.628,2.167,9.609,Bremen,0,Akrisiko_k,4
Gesamt,Gesamt,Frauen,11,86,7.339,3.714,13.986,Bremen,1,Akrisiko_k,4
Gesamt,Gesamt,Frauen,25,272,7.627,4.844,11.809,Sachsen-Anhalt,0,Akrisiko_k,15
Gesamt,Gesamt,Frauen,25,272,7.682,4.746,12.202,Sachsen-Anhalt,1,Akrisiko_k,15
Gesamt,Gesamt,Frauen,26,231,9.611,5.736,15.67,Mecklenburg-Vorpommern,0,Akrisiko_k,13
Gesamt,Gesamt,Frauen,26,231,12.275,6.851,21.023,Mecklenburg-Vorpommern,1,Akrisiko_k,13
Gesamt,Gesamt,Frauen,33,267,10.009,6.388,15.347,Thüringen,0,Akrisiko_k,16
Gesamt,Gesamt,Frauen,33,267,12.087,7.529,18.842,Thüringen,1,Akrisiko_k,16
Gesamt,Gesamt,Frauen,46,359,11.097,7.585,15.954,Hamburg,1,Akrisiko_k,2
Gesamt,Gesamt,Frauen,46,359,11.108,7.497,16.156,Hamburg,0,Akrisiko_k,2
Gesamt,Gesamt,Frauen,49,430,9.644,6.825,13.459,Brandenburg,0,Akrisiko_k,12
Gesamt,Gesamt,Frauen,49,430,11.426,7.813,16.413,Brandenburg,1,Akrisiko_k,12
Gesamt,Gesamt,Frauen,52,398,10.317,6.867,15.218,Schleswig-Holstein,0,Akrisiko_k,1
Gesamt,Gesamt,Frauen,52,398,10.555,6.563,16.546,Schleswig-Holstein,1,Akrisiko_k,1
Gesamt,Gesamt,Frauen,65,494,9.374,6.282,13.766,Rheinland-Pfalz,1,Akrisiko_k,7
Gesamt,Gesamt,Frauen,65,494,9.529,6.567,13.632,Rheinland-Pfalz,0,Akrisiko_k,7
Gesamt,Gesamt,Frauen,77,469,12.046,8.94,16.041,Sachsen,0,Akrisiko_k,14
Gesamt,Gesamt,Frauen,77,469,13.031,9.087,18.343,Sachsen,1,Akrisiko_k,14
Gesamt,Gesamt,Frauen,115,725,11.229,8.829,14.181,Hessen,0,Akrisiko_k,6
Gesamt,Gesamt,Frauen,115,725,11.325,8.801,14.458,Hessen,1,Akrisiko_k,6
Gesamt,Gesamt,Frauen,117,916,9.79,7.43,12.796,Niedersachsen,1,Akrisiko_k,3
Gesamt,Gesamt,Frauen,117,916,10.106,7.803,12.994,Niedersachsen,0,Akrisiko_k,3
Gesamt,Gesamt,Frauen,162,1101,9.708,7.65,12.247,Saarland,1,Akrisiko_k,10
Gesamt,Gesamt,Frauen,162,1101,10.347,8.334,12.778,Saarland,0,Akrisiko_k,10
Gesamt,Gesamt,Frauen,166,1116,11.276,9.072,13.933,Berlin,0,Akrisiko_k,11
Gesamt,Gesamt,Frauen,166,1116,11.471,9.254,14.136,Berlin,1,Akrisiko_k,11
Gesamt,Gesamt,Frauen,192,1278,11.191,9.174,13.586,Baden-Württemberg,1,Akrisiko_k,8
Gesamt,Gesamt,Frauen,192,1278,11.402,9.352,13.833,Baden-Württemberg,0,Akrisiko_k,8
Gesamt,Gesamt,Frauen,263,1577,13.832,11.579,16.443,Bayern,1,Akrisiko_k,9
Gesamt,Gesamt,Frauen,263,1577,13.847,11.654,16.375,Bayern,0,Akrisiko_k,9
Gesamt,Gesamt,Frauen,265,2080,10.739,8.99,12.78,Nordrhein-Westfalen,0,Akrisiko_k,5
Gesamt,Gesamt,Frauen,265,2080,10.834,9.045,12.926,Nordrhein-Westfalen,1,Akrisiko_k,5
Gesamt,Gesamt,Frauen,1665,11817,11.089,10.316,11.911,Deutschland,0,Akrisiko_k,0
Gesamt,Obere,Frauen,880,5166,15.914,14.551,17.377,Deutschland,0,Akrisiko_k,0
Gesamt,Obere,Frauen,880,5166,16.244,14.771,17.833,Deutschland,1,Akrisiko_k,0
Gesamt,Mittlere,Frauen,717,5779,10.744,9.701,11.885,Deutschland,1,Akrisiko_k,0
Gesamt,Mittlere,Frauen,717,5779,10.895,9.889,11.989,Deutschland,0,Akrisiko_k,0
Gesamt,Untere,Frauen,67,844,6.924,4.966,9.575,Deutschland,1,Akrisiko_k,0
Gesamt,Untere,Frauen,67,844,7.052,5.314,9.301,Deutschland,0,Akrisiko_k,0
Gesamt,Gesamt,Gesamt,19,178,9.228,5.488,15.11,Bremen,1,Akrisiko_k,4
Gesamt,Gesamt,Gesamt,19,178,13.955,6.373,27.874,Bremen,0,Akrisiko_k,4
Gesamt,Gesamt,Gesamt,54,418,14.072,9.857,19.697,Mecklenburg-Vorpommern,1,Akrisiko_k,13
Gesamt,Gesamt,Gesamt,54,418,14.594,9.806,21.169,Mecklenburg-Vorpommern,0,Akrisiko_k,13
Gesamt,Gesamt,Gesamt,71,539,10.745,7.729,14.749,Sachsen-Anhalt,1,Akrisiko_k,15
Gesamt,Gesamt,Gesamt,71,539,11.375,8.288,15.418,Sachsen-Anhalt,0,Akrisiko_k,15
Gesamt,Gesamt,Gesamt,79,505,13.886,10.221,18.591,Thüringen,0,Akrisiko_k,16
Gesamt,Gesamt,Gesamt,79,505,14.327,10.625,19.045,Thüringen,1,Akrisiko_k,16
Gesamt,Gesamt,Gesamt,81,631,10.172,7.633,13.434,Hamburg,0,Akrisiko_k,2
Gesamt,Gesamt,Gesamt,81,631,10.619,8.034,13.911,Hamburg,1,Akrisiko_k,2
Gesamt,Gesamt,Gesamt,92,728,11.848,8.742,15.866,Schleswig-Holstein,0,Akrisiko_k,1
Gesamt,Gesamt,Gesamt,92,728,12.02,8.769,16.261,Schleswig-Holstein,1,Akrisiko_k,1
Gesamt,Gesamt,Gesamt,119,799,14.623,11.66,18.183,Brandenburg,0,Akrisiko_k,12
Gesamt,Gesamt,Gesamt,119,799,15.002,11.899,18.743,Brandenburg,1,Akrisiko_k,12
Gesamt,Gesamt,Gesamt,147,950,12.43,9.648,15.873,Rheinland-Pfalz,1,Akrisiko_k,7
Gesamt,Gesamt,Gesamt,147,950,12.449,9.754,15.76,Rheinland-Pfalz,0,Akrisiko_k,7
Gesamt,Gesamt,Gesamt,182,919,19.158,15.776,23.067,Sachsen,0,Akrisiko_k,14
Gesamt,Gesamt,Gesamt,182,919,19.817,16.091,24.159,Sachsen,1,Akrisiko_k,14
Gesamt,Gesamt,Gesamt,227,1413,13.329,11.156,15.85,Hessen,1,Akrisiko_k,6
Gesamt,Gesamt,Gesamt,227,1413,13.388,11.238,15.876,Hessen,0,Akrisiko_k,6
Gesamt,Gesamt,Gesamt,234,1781,10.918,8.966,13.233,Niedersachsen,1,Akrisiko_k,3
Gesamt,Gesamt,Gesamt,234,1781,11.186,9.259,13.454,Niedersachsen,0,Akrisiko_k,3
Gesamt,Gesamt,Gesamt,317,1951,12.194,10.249,14.449,Saarland,1,Akrisiko_k,10
Gesamt,Gesamt,Gesamt,317,1951,12.704,10.836,14.841,Saarland,0,Akrisiko_k,10
Gesamt,Gesamt,Gesamt,317,2027,12.776,10.944,14.864,Berlin,0,Akrisiko_k,11
Gesamt,Gesamt,Gesamt,317,2027,12.996,11.156,15.088,Berlin,1,Akrisiko_k,11
Gesamt,Gesamt,Gesamt,379,2504,13.176,11.427,15.147,Baden-Württemberg,1,Akrisiko_k,8
Gesamt,Gesamt,Gesamt,379,2504,13.179,11.454,15.12,Baden-Württemberg,0,Akrisiko_k,8
Gesamt,Gesamt,Gesamt,514,2959,15.921,14.121,17.902,Bayern,0,Akrisiko_k,9
Gesamt,Gesamt,Gesamt,514,2959,15.931,14.095,17.957,Bayern,1,Akrisiko_k,9
Gesamt,Gesamt,Gesamt,594,4048,12.633,11.237,14.174,Nordrhein-Westfalen,1,Akrisiko_k,5
Gesamt,Gesamt,Gesamt,594,4048,12.747,11.329,14.314,Nordrhein-Westfalen,0,Akrisiko_k,5
Gesamt,Gesamt,Gesamt,3428,22392,13.506,12.846,14.194,Deutschland,0,Akrisiko_k,0
Gesamt,Obere,Gesamt,2005,11493,16.865,15.848,17.933,Deutschland,1,Akrisiko_k,0
Gesamt,Obere,Gesamt,2005,11493,16.953,16.031,17.917,Deutschland,0,Akrisiko_k,0
Gesamt,Mittlere,Gesamt,1300,9524,13.44,12.495,14.445,Deutschland,1,Akrisiko_k,0
Gesamt,Mittlere,Gesamt,1300,9524,13.498,12.582,14.47,Deutschland,0,Akrisiko_k,0
Gesamt,Untere,Gesamt,119,1320,8.701,6.898,10.919,Deutschland,1,Akrisiko_k,0
Gesamt,Untere,Gesamt,119,1320,8.815,7.139,10.837,Deutschland,0,Akrisiko_k,0
Gesamt,Gesamt,Männer,8,92,10.838,5.271,20.983,Bremen,1,Akrisiko_k,4
Gesamt,Gesamt,Männer,8,92,23.799,9.85,47.167,Bremen,0,Akrisiko_k,4
Gesamt,Gesamt,Männer,28,184,16.441,10.455,24.901,Mecklenburg-Vorpommern,1,Akrisiko_k,13
Gesamt,Gesamt,Männer,28,184,20.56,12.293,32.336,Mecklenburg-Vorpommern,0,Akrisiko_k,13
Gesamt,Gesamt,Männer,35,269,9.26,6.082,13.853,Hamburg,0,Akrisiko_k,2
Gesamt,Gesamt,Männer,35,269,10.325,6.828,15.319,Hamburg,1,Akrisiko_k,2
Gesamt,Gesamt,Männer,40,329,13.465,8.645,20.373,Schleswig-Holstein,0,Akrisiko_k,1
Gesamt,Gesamt,Männer,40,329,13.487,8.809,20.101,Schleswig-Holstein,1,Akrisiko_k,1
Gesamt,Gesamt,Männer,46,236,16.865,11.419,24.198,Thüringen,1,Akrisiko_k,16
Gesamt,Gesamt,Männer,46,236,18.286,12.176,26.536,Thüringen,0,Akrisiko_k,16
Gesamt,Gesamt,Männer,46,265,13.981,9.03,21.019,Sachsen-Anhalt,1,Akrisiko_k,15
Gesamt,Gesamt,Männer,46,265,15.497,10.205,22.838,Sachsen-Anhalt,0,Akrisiko_k,15
Gesamt,Gesamt,Männer,70,368,18.654,13.859,24.634,Brandenburg,1,Akrisiko_k,12
Gesamt,Gesamt,Männer,70,368,20.051,14.99,26.292,Brandenburg,0,Akrisiko_k,12
Gesamt,Gesamt,Männer,82,454,15.75,11.358,21.429,Rheinland-Pfalz,1,Akrisiko_k,7
Gesamt,Gesamt,Männer,82,454,15.833,11.482,21.432,Rheinland-Pfalz,0,Akrisiko_k,7
Gesamt,Gesamt,Männer,105,447,26.723,20.998,33.352,Sachsen,0,Akrisiko_k,14
Gesamt,Gesamt,Männer,105,447,26.813,20.872,33.723,Sachsen,1,Akrisiko_k,14
Gesamt,Gesamt,Männer,112,685,15.425,12.038,19.553,Hessen,1,Akrisiko_k,6
Gesamt,Gesamt,Männer,112,685,15.731,12.277,19.936,Hessen,0,Akrisiko_k,6
Gesamt,Gesamt,Männer,117,865,12.043,9.107,15.761,Niedersachsen,1,Akrisiko_k,3
Gesamt,Gesamt,Männer,117,865,12.311,9.364,16.02,Niedersachsen,0,Akrisiko_k,3
Gesamt,Gesamt,Männer,149,900,14.156,11.323,17.557,Berlin,0,Akrisiko_k,11
Gesamt,Gesamt,Männer,149,900,14.302,11.486,17.672,Berlin,1,Akrisiko_k,11
Gesamt,Gesamt,Männer,153,846,14.546,11.394,18.389,Saarland,1,Akrisiko_k,10
Gesamt,Gesamt,Männer,153,846,15.037,11.978,18.711,Saarland,0,Akrisiko_k,10
Gesamt,Gesamt,Männer,187,1219,15.167,12.468,18.328,Baden-Württemberg,0,Akrisiko_k,8
Gesamt,Gesamt,Männer,187,1219,15.328,12.565,18.571,Baden-Württemberg,1,Akrisiko_k,8
Gesamt,Gesamt,Männer,250,1372,18.11,15.298,21.309,Bayern,1,Akrisiko_k,9
Gesamt,Gesamt,Männer,250,1372,18.13,15.346,21.292,Bayern,0,Akrisiko_k,9
Gesamt,Gesamt,Männer,328,1960,14.366,12.3,16.713,Nordrhein-Westfalen,1,Akrisiko_k,5
Gesamt,Gesamt,Männer,328,1960,14.841,12.664,17.319,Nordrhein-Westfalen,0,Akrisiko_k,5
Gesamt,Gesamt,Männer,1757,10515,16.109,15.043,17.234,Deutschland,0,Akrisiko_k,0
Gesamt,Obere,Männer,1125,6299,17.601,16.221,19.072,Deutschland,1,Akrisiko_k,0
Gesamt,Obere,Männer,1125,6299,17.802,16.568,19.107,Deutschland,0,Akrisiko_k,0
Gesamt,Mittlere,Männer,578,3722,16.169,14.621,17.848,Deutschland,1,Akrisiko_k,0
Gesamt,Mittlere,Männer,578,3722,16.345,14.808,18.007,Deutschland,0,Akrisiko_k,0
Gesamt,Untere,Männer,51,467,10.626,7.722,14.45,Deutschland,1,Akrisiko_k,0
Gesamt,Untere,Männer,51,467,11.741,8.592,15.843,Deutschland,0,Akrisiko_k,0
18 - 29 Jahre,Gesamt,Frauen,76,899,12.432,9.597,15.956,Deutschland,0,ENcolaBtgl,0
18 - 29 Jahre,Gesamt,Gesamt,262,2100,15.432,13.376,17.739,Deutschland,0,ENcolaBtgl,0
18 - 29 Jahre,Gesamt,Männer,182,1188,17.499,14.747,20.639,Deutschland,0,ENcolaBtgl,0
30 - 44 Jahre,Gesamt,Frauen,129,1895,9.571,7.653,11.906,Deutschland,0,ENcolaBtgl,0
30 - 44 Jahre,Gesamt,Gesamt,426,3767,15.741,13.985,17.672,Deutschland,0,ENcolaBtgl,0
30 - 44 Jahre,Gesamt,Männer,294,1862,21.633,18.855,24.696,Deutschland,0,ENcolaBtgl,0
45 - 64 Jahre,Gesamt,Frauen,232,4834,6.749,5.66,8.03,Deutschland,0,ENcolaBtgl,0
45 - 64 Jahre,Gesamt,Gesamt,785,8977,12.283,11.177,13.482,Deutschland,0,ENcolaBtgl,0
45 - 64 Jahre,Gesamt,Männer,550,4125,17.635,15.8,19.633,Deutschland,0,ENcolaBtgl,0
65 + Jahre,Gesamt,Frauen,169,4327,5.335,4.276,6.639,Deutschland,0,ENcolaBtgl,0
65 + Jahre,Gesamt,Gesamt,456,7849,6.865,6.001,7.842,Deutschland,0,ENcolaBtgl,0
65 + Jahre,Gesamt,Männer,287,3501,8.903,7.538,10.488,Deutschland,0,ENcolaBtgl,0
Gesamt,Gesamt,Frauen,4,86,6.698,2.116,19.252,Bremen,0,ENcolaBtgl,4
Gesamt,Gesamt,Frauen,4,86,7.151,2.667,17.796,Bremen,1,ENcolaBtgl,4
Gesamt,Gesamt,Frauen,11,234,5.779,2.926,11.094,Mecklenburg-Vorpommern,0,ENcolaBtgl,13
Gesamt,Gesamt,Frauen,11,234,5.833,2.612,12.513,Mecklenburg-Vorpommern,1,ENcolaBtgl,13
Gesamt,Gesamt,Frauen,13,268,6.761,3.262,13.492,Thüringen,1,ENcolaBtgl,16
Gesamt,Gesamt,Frauen,13,268,7.599,3.508,15.684,Thüringen,0,ENcolaBtgl,16
Gesamt,Gesamt,Frauen,18,367,7.439,3.99,13.45,Hamburg,0,ENcolaBtgl,2
Gesamt,Gesamt,Frauen,18,367,7.524,4.146,13.273,Hamburg,1,ENcolaBtgl,2
Gesamt,Gesamt,Frauen,18,405,8.571,4.601,15.413,Schleswig-Holstein,1,ENcolaBtgl,1
Gesamt,Gesamt,Frauen,18,405,8.859,4.875,15.567,Schleswig-Holstein,0,ENcolaBtgl,1
Gesamt,Gesamt,Frauen,18,473,5.666,2.944,10.629,Sachsen,0,ENcolaBtgl,14
Gesamt,Gesamt,Frauen,18,473,6.015,2.996,11.71,Sachsen,1,ENcolaBtgl,14
Gesamt,Gesamt,Frauen,21,273,11.171,6.971,17.425,Sachsen-Anhalt,0,ENcolaBtgl,15
Gesamt,Gesamt,Frauen,21,273,14.307,8.655,22.731,Sachsen-Anhalt,1,ENcolaBtgl,15
Gesamt,Gesamt,Frauen,22,497,6.975,3.854,12.3,Rheinland-Pfalz,0,ENcolaBtgl,7
Gesamt,Gesamt,Frauen,22,497,7.714,4.143,13.916,Rheinland-Pfalz,1,ENcolaBtgl,7
Gesamt,Gesamt,Frauen,30,432,10.331,6.262,16.576,Brandenburg,0,ENcolaBtgl,12
Gesamt,Gesamt,Frauen,30,432,10.566,6.472,16.787,Brandenburg,1,ENcolaBtgl,12
Gesamt,Gesamt,Frauen,35,733,8.029,5.223,12.15,Hessen,0,ENcolaBtgl,6
Gesamt,Gesamt,Frauen,35,733,8.117,5.245,12.357,Hessen,1,ENcolaBtgl,6
Gesamt,Gesamt,Frauen,41,923,7.847,5.505,11.069,Niedersachsen,0,ENcolaBtgl,3
Gesamt,Gesamt,Frauen,41,923,8.315,5.79,11.805,Niedersachsen,1,ENcolaBtgl,3
Gesamt,Gesamt,Frauen,54,1148,7.552,5.216,10.813,Berlin,1,ENcolaBtgl,11
Gesamt,Gesamt,Frauen,54,1148,7.849,5.297,11.481,Berlin,0,ENcolaBtgl,11
Gesamt,Gesamt,Frauen,56,1295,6.359,4.627,8.68,Baden-Württemberg,0,ENcolaBtgl,8
Gesamt,Gesamt,Frauen,56,1295,6.458,4.683,8.843,Baden-Württemberg,1,ENcolaBtgl,8
Gesamt,Gesamt,Frauen,63,1114,10.161,7.227,14.105,Saarland,0,ENcolaBtgl,10
Gesamt,Gesamt,Frauen,63,1114,10.448,7.351,14.643,Saarland,1,ENcolaBtgl,10
Gesamt,Gesamt,Frauen,83,1589,6.654,4.999,8.807,Bayern,0,ENcolaBtgl,9
Gesamt,Gesamt,Frauen,83,1589,6.73,5.023,8.962,Bayern,1,ENcolaBtgl,9
Gesamt,Gesamt,Frauen,119,2099,9.34,7.375,11.762,Nordrhein-Westfalen,0,ENcolaBtgl,5
Gesamt,Gesamt,Frauen,119,2099,9.574,7.501,12.145,Nordrhein-Westfalen,1,ENcolaBtgl,5
Gesamt,Gesamt,Frauen,606,11955,7.806,6.995,8.703,Deutschland,0,ENcolaBtgl,0
Gesamt,Obere,Frauen,168,5223,3.468,2.732,4.394,Deutschland,1,ENcolaBtgl,0
Gesamt,Obere,Frauen,168,5223,3.49,2.802,4.341,Deutschland,0,ENcolaBtgl,0
Gesamt,Mittlere,Frauen,335,5850,7.415,6.456,8.504,Deutschland,0,ENcolaBtgl,0
Gesamt,Mittlere,Frauen,335,5850,7.722,6.681,8.911,Deutschland,1,ENcolaBtgl,0
Gesamt,Untere,Frauen,101,855,13.121,10.59,16.148,Deutschland,0,ENcolaBtgl,0
Gesamt,Untere,Frauen,101,855,16.533,13.14,20.594,Deutschland,1,ENcolaBtgl,0
Gesamt,Gesamt,Gesamt,13,180,9.345,5.317,15.912,Bremen,1,ENcolaBtgl,4
Gesamt,Gesamt,Gesamt,13,180,11.521,5.204,23.599,Bremen,0,ENcolaBtgl,4
Gesamt,Gesamt,Gesamt,31,422,10.282,6.642,15.582,Mecklenburg-Vorpommern,1,ENcolaBtgl,13
Gesamt,Gesamt,Gesamt,31,422,12.368,7.619,19.453,Mecklenburg-Vorpommern,0,ENcolaBtgl,13
Gesamt,Gesamt,Gesamt,50,510,10.97,7.643,15.503,Thüringen,1,ENcolaBtgl,16
Gesamt,Gesamt,Gesamt,50,510,11.308,7.667,16.371,Thüringen,0,ENcolaBtgl,16
Gesamt,Gesamt,Gesamt,52,642,12.217,8.669,16.946,Hamburg,0,ENcolaBtgl,2
Gesamt,Gesamt,Gesamt,52,642,12.428,9,16.918,Hamburg,1,ENcolaBtgl,2
Gesamt,Gesamt,Gesamt,60,540,13.125,9.679,17.559,Sachsen-Anhalt,0,ENcolaBtgl,15
Gesamt,Gesamt,Gesamt,60,540,15.456,11.244,20.873,Sachsen-Anhalt,1,ENcolaBtgl,15
Gesamt,Gesamt,Gesamt,63,738,12.874,9.225,17.684,Schleswig-Holstein,1,ENcolaBtgl,1
Gesamt,Gesamt,Gesamt,63,738,13.953,9.994,19.147,Schleswig-Holstein,0,ENcolaBtgl,1
Gesamt,Gesamt,Gesamt,79,962,11.752,8.755,15.6,Rheinland-Pfalz,0,ENcolaBtgl,7
Gesamt,Gesamt,Gesamt,79,962,12.387,9.195,16.485,Rheinland-Pfalz,1,ENcolaBtgl,7
Gesamt,Gesamt,Gesamt,81,812,14.056,10.463,18.626,Brandenburg,0,ENcolaBtgl,12
Gesamt,Gesamt,Gesamt,81,812,14.089,10.425,18.772,Brandenburg,1,ENcolaBtgl,12
Gesamt,Gesamt,Gesamt,83,937,11.558,8.752,15.116,Sachsen,0,ENcolaBtgl,14
Gesamt,Gesamt,Gesamt,83,937,11.826,8.888,15.57,Sachsen,1,ENcolaBtgl,14
Gesamt,Gesamt,Gesamt,112,1429,11.821,9.317,14.888,Hessen,0,ENcolaBtgl,6
Gesamt,Gesamt,Gesamt,112,1429,12.061,9.491,15.21,Hessen,1,ENcolaBtgl,6
Gesamt,Gesamt,Gesamt,130,1800,10.274,8.22,12.769,Niedersachsen,0,ENcolaBtgl,3
Gesamt,Gesamt,Gesamt,130,1800,10.737,8.545,13.409,Niedersachsen,1,ENcolaBtgl,3
Gesamt,Gesamt,Gesamt,147,1972,12.664,10.172,15.659,Saarland,0,ENcolaBtgl,10
Gesamt,Gesamt,Gesamt,147,1972,13.464,10.674,16.845,Saarland,1,ENcolaBtgl,10
Gesamt,Gesamt,Gesamt,160,2076,11.66,9.413,14.359,Berlin,1,ENcolaBtgl,11
Gesamt,Gesamt,Gesamt,160,2076,11.711,9.422,14.468,Berlin,0,ENcolaBtgl,11
Gesamt,Gesamt,Gesamt,234,2537,12.945,11.052,15.106,Baden-Württemberg,0,ENcolaBtgl,8
Gesamt,Gesamt,Gesamt,234,2537,13.008,11.072,15.224,Baden-Württemberg,1,ENcolaBtgl,8
Gesamt,Gesamt,Gesamt,282,2993,11.386,9.837,13.145,Bayern,0,ENcolaBtgl,9
Gesamt,Gesamt,Gesamt,282,2993,11.527,9.936,13.333,Bayern,1,ENcolaBtgl,9
Gesamt,Gesamt,Gesamt,348,4100,12.956,11.301,14.813,Nordrhein-Westfalen,0,ENcolaBtgl,5
Gesamt,Gesamt,Gesamt,348,4100,13.478,11.718,15.455,Nordrhein-Westfalen,1,ENcolaBtgl,5
Gesamt,Gesamt,Gesamt,1929,22693,12.167,11.459,12.914,Deutschland,0,ENcolaBtgl,0
Gesamt,Obere,Gesamt,768,11631,7.121,6.471,7.832,Deutschland,1,ENcolaBtgl,0
Gesamt,Obere,Gesamt,768,11631,7.78,7.119,8.497,Deutschland,0,ENcolaBtgl,0
Gesamt,Mittlere,Gesamt,952,9664,12.597,11.667,13.589,Deutschland,0,ENcolaBtgl,0
Gesamt,Mittlere,Gesamt,952,9664,13.07,12.08,14.127,Deutschland,1,ENcolaBtgl,0
Gesamt,Untere,Gesamt,202,1338,16.988,14.645,19.62,Deutschland,0,ENcolaBtgl,0
Gesamt,Untere,Gesamt,202,1338,20.214,17.365,23.397,Deutschland,1,ENcolaBtgl,0
Gesamt,Gesamt,Männer,9,94,11.176,5.59,21.097,Bremen,1,ENcolaBtgl,4
Gesamt,Gesamt,Männer,9,94,16.553,6.021,38.048,Bremen,0,ENcolaBtgl,4
Gesamt,Gesamt,Männer,19,185,13.368,7.808,21.944,Mecklenburg-Vorpommern,1,ENcolaBtgl,13
Gesamt,Gesamt,Männer,19,185,16.328,8.977,27.857,Mecklenburg-Vorpommern,0,ENcolaBtgl,13
Gesamt,Gesamt,Männer,34,272,17.7,11.733,25.815,Hamburg,0,ENcolaBtgl,2
Gesamt,Gesamt,Männer,34,272,17.937,12.254,25.49,Hamburg,1,ENcolaBtgl,2
Gesamt,Gesamt,Männer,37,240,15.404,10.192,22.611,Thüringen,1,ENcolaBtgl,16
Gesamt,Gesamt,Männer,37,240,15.428,9.918,23.21,Thüringen,0,ENcolaBtgl,16
Gesamt,Gesamt,Männer,39,265,15.302,10.217,22.29,Sachsen-Anhalt,0,ENcolaBtgl,15
Gesamt,Gesamt,Männer,39,265,16.741,11.082,24.493,Sachsen-Anhalt,1,ENcolaBtgl,15
Gesamt,Gesamt,Männer,45,332,17.212,11.627,24.729,Schleswig-Holstein,1,ENcolaBtgl,1
Gesamt,Gesamt,Männer,45,332,19.379,12.997,27.889,Schleswig-Holstein,0,ENcolaBtgl,1
Gesamt,Gesamt,Männer,51,379,17.614,12.005,25.097,Brandenburg,1,ENcolaBtgl,12
Gesamt,Gesamt,Männer,51,379,18.026,12.503,25.283,Brandenburg,0,ENcolaBtgl,12
Gesamt,Gesamt,Männer,56,463,15.651,11.257,21.349,Rheinland-Pfalz,0,ENcolaBtgl,7
Gesamt,Gesamt,Männer,56,463,16.229,11.612,22.22,Rheinland-Pfalz,1,ENcolaBtgl,7
Gesamt,Gesamt,Männer,64,461,17.504,12.909,23.297,Sachsen,1,ENcolaBtgl,14
Gesamt,Gesamt,Männer,64,461,17.561,12.992,23.306,Sachsen,0,ENcolaBtgl,14
Gesamt,Gesamt,Männer,76,693,15.698,11.789,20.602,Hessen,0,ENcolaBtgl,6
Gesamt,Gesamt,Männer,76,693,15.944,11.963,20.934,Hessen,1,ENcolaBtgl,6
Gesamt,Gesamt,Männer,84,854,15.416,11.574,20.241,Saarland,0,ENcolaBtgl,10
Gesamt,Gesamt,Männer,84,854,16.588,12.218,22.127,Saarland,1,ENcolaBtgl,10
Gesamt,Gesamt,Männer,89,877,12.82,9.618,16.89,Niedersachsen,0,ENcolaBtgl,3
Gesamt,Gesamt,Männer,89,877,13.159,9.799,17.448,Niedersachsen,1,ENcolaBtgl,3
Gesamt,Gesamt,Männer,104,917,15.675,12.018,20.189,Berlin,1,ENcolaBtgl,11
Gesamt,Gesamt,Männer,104,917,15.707,12.058,20.206,Berlin,0,ENcolaBtgl,11
Gesamt,Gesamt,Männer,177,1235,19.341,16.126,23.02,Baden-Württemberg,1,ENcolaBtgl,8
Gesamt,Gesamt,Männer,177,1235,19.517,16.34,23.141,Baden-Württemberg,0,ENcolaBtgl,8
Gesamt,Gesamt,Männer,197,1393,15.841,13.395,18.637,Bayern,0,ENcolaBtgl,9
Gesamt,Gesamt,Männer,197,1393,15.857,13.389,18.682,Bayern,1,ENcolaBtgl,9
Gesamt,Gesamt,Männer,228,1992,16.719,14.145,19.654,Nordrhein-Westfalen,0,ENcolaBtgl,5
Gesamt,Gesamt,Männer,228,1992,17.28,14.573,20.371,Nordrhein-Westfalen,1,ENcolaBtgl,5
Gesamt,Gesamt,Männer,1313,10676,16.508,15.378,17.703,Deutschland,0,ENcolaBtgl,0
Gesamt,Obere,Männer,598,6380,10.752,9.724,11.875,Deutschland,1,ENcolaBtgl,0
Gesamt,Obere,Männer,598,6380,10.867,9.872,11.95,Deutschland,0,ENcolaBtgl,0
Gesamt,Mittlere,Männer,614,3791,18.239,16.651,19.943,Deutschland,0,ENcolaBtgl,0
Gesamt,Mittlere,Männer,614,3791,18.467,16.83,20.225,Deutschland,1,ENcolaBtgl,0
Gesamt,Untere,Männer,96,474,21.604,17.471,26.402,Deutschland,0,ENcolaBtgl,0
Gesamt,Untere,Männer,96,474,22.741,18.412,27.741,Deutschland,1,ENcolaBtgl,0
18 - 29 Jahre,Gesamt,Frauen,526,899,57.384,53.125,61.536,Deutschland,0,ENgemDtgl,0
18 - 29 Jahre,Gesamt,Gesamt,1014,2100,47.023,44.238,49.827,Deutschland,0,ENgemDtgl,0
18 - 29 Jahre,Gesamt,Männer,479,1188,37.891,34.366,41.547,Deutschland,0,ENgemDtgl,0
30 - 44 Jahre,Gesamt,Frauen,1243,1894,58.713,55.484,61.869,Deutschland,0,ENgemDtgl,0
30 - 44 Jahre,Gesamt,Gesamt,2024,3766,47.866,45.604,50.137,Deutschland,0,ENgemDtgl,0
